fecha,hora_declarada,modelo,total_abordo,pasajeros_a_bordo,tripulacion_a_bordo,total_fallecidos,pasajeros_fallecidos,tripulacion_fallecidos,resumen,pais,tipo_operador,tipo_modelo
1998-12-22,00:00,Antonov 32B,5,2,3,5,2,3,cargo plane crashed fog poor visibility attempting land,Colombia,Comerciales,Avion
1998-12-26,12:00,Lockheed Martin L-100-30 Hercules,14,10,4,14,10,4,plane crashed dense jungle 25 km departure town huambo heavy fighting reported government forces unita rebels time crash,Angola,Comerciales,Avion
1999-01-02,00:00,Lockheed L-100-30 Hercules,9,5,4,9,5,4,united nationschartered plane shot unita rebels 20 minutes takeoff huambo,Angola,Comerciales,Avion
1999-01-12,17:00,Fokker F-27 Friendship 600,2,0,2,2,0,2,approach cargo planelassumed nosehigh attitude stalled hit house crashed field short runway aircraft operated outside load balance limitations,England,Comerciales,Avion
1999-01-13,00:00,Boeing KC-135E,4,0,4,4,0,4,completing air refueling mission plane pitched upward stalled crashed,Germany,Militares,Avion
1999-01-13,06:00,Douglas DC-3C,2,0,2,2,0,2,shortly taking cargo plane began lose altitude hit trees went cliff crashed valley floor accident flight conducted accordance night obstacle clearance requirements canadian aviation regulation kelowna flightcraft company operations manual reflect restrictive conditions imposed night visual flight rules vfr flight car 70532 information might prevented accident ensuring crews awareness night obstacle clearance standards,Canada,Comerciales,Avion
1999-01-16,14:00,Britten Norman BN-2A-26,4,3,1,3,2,1,initiating goaround aircraft veered left commenced shallow climb suddenly rolling right descending steeply onto tidal flat pilot initiated goaround final approach vehicle airstrip left propeller showed little evidence rotation damage reason possible loss left engine power could determined reasons could established pilot lost control aircraft low height,Australia,Comerciales,Avion
1999-01-21,08:00,Antonov AN-26,28,21,7,28,21,7,plane relief mission bluefields waved landing blocked runway navigating around another landing attempt aircraft crashed mountainous terrain,Nicaragua,Comerciales,Avion
1999-02-02,05:00,Antonov AN-12,14,10,4,14,10,4,plane flight lucapa forced return luanda due engine trouble approaching luanda aircraft crashed cazenga district luanda destroying five houses,Angola,Comerciales,Avion
1999-02-03,10:00,Britten Norman BN-2A Trislander,11,10,1,11,10,1,aircraft crashed 15 minutes taking hoskins en route kandrian aircraft brokeup midair encountering severe weather crashed oil palm plantation flat terrain,Guinea,Comerciales,Avion
1999-02-08,00:00,Lockheed L-188A Electra,7,0,7,7,0,7,taking cargo plane lost 3 engine crew tried return airport plane lost altitude crashed,Congo,Comerciales,Avion
1999-02-24,16:00,Tupolev TU-154,61,50,11,61,50,11,aircraft flight chengdu wenzhou crashed field approach wenzhou airport witnesses saw plane nosedive ground altitude 2300 feet explode selflocking nut castle nut cotter pin specified installed bolt connection pull rod bellcranck elevator control system nut screwed resulting bolt loss led loss pitch control,China,Comerciales,Avion
1999-02-25,12:00,Dornier 328-110,31,27,4,4,3,1,aircraft touched briefly overran runway crashed sea strong winds,Italy,Comerciales,Avion
1999-03-07,08:00,Antonov AN-32 Transport,19,15,4,19,15,4,approaching new delhi airport plane suddenly veered landing path crashed building site careened water tank reservoir witness said plane came low crashed exploded burned severing power lines heavy layer fog covered area prior crash crash site 15 miles airport,India,Militares,Avion
1999-03-18,16:00,Douglas DC-3C (C-47A-DK),8,5,3,8,5,3,crashed huirotico hill wreckage found 4 days later,Colombia,Comerciales,Avion
1999-03-19,09:00,de Havilland Canada DHC-6 Twin Otter 300,2,0,2,1,0,1,approach crew cargo plane descended mda initiated goaround runway seen second approach captain descended mda aircraft struck ground controlled flight 2 nm short runway aircraft destroyed captain decided descend minimum descent altitude without required visual references descending mda pilots preoccupied acquiring maintaining visual contact ground adequately monitor flight instruments thus aircraft flew ice,Canada,Comerciales,Avion
1999-04-07,11:00,Learjet 24D,5,0,5,5,0,5,pilotincommand lost control touchandgo landing crashed,Brazil,Comerciales,Avion
1999-04-07,00:00,Boeing 737-4Q8,6,0,6,6,0,6,aircraft departed adana pick turkish pilgrims plane crashed 9 minutes taking poor weather conditions severe weather probably contributed cause accident pitot antiicing system probably activated missed checklist items crew failed recognize cause erratic airspeed indications failed use cockpit indications control recovery aircraft,Turkey,Comerciales,Avion
1999-04-08,11:00,de Havilland Canada DHC-6 Twin Otter 300,5,3,2,5,3,2,aircraft crashed la caida hill fog 10 minutes destination aircraft course,Colombia,Comerciales,Avion
1999-04-15,16:00,McDonnell Douglas MD-11,3,0,3,3,0,3,shortly taking getting disagreement first officer planes altitude captain pushed control column plane entered rapid descent crew members tried recover dive unable gain control plane crashed ground destroyed,China,Comerciales,Avion
1999-05-08,19:00,de Havilland Canada DHC-6 Twin Otter 300,12,11,1,7,6,1,crashed ocean heavy rain reported flight appeared proceeding normally impact water,Vanuatu,Comerciales,Avion
1999-05-24,13:00,de Havilland Canada DHC-4A,5,0,5,5,0,5,crashed attempting take,Malaysia,Militares,Avion
1999-05-29,14:00,Let 410UVP-E,2,0,2,2,0,2,failed gain altitude taking crashed plane positioning flight pick passengers,Kenya,Comerciales,Avion
1999-06-01,23:00,McDonnell Douglas MD-82,145,139,6,11,10,1,plane flight dallasfort worth texas little rock arkansas attempting land little rock airport flight encountered heavy thunderstorms rain strong winds aircraft landed fast hard skidded end runway struck landing light tower breaking three parts bursting flames crews decision continue approach despite severe thunderstorms area crosswinds exceeded american airlines guidelines crew arm automatic spoiler system landing manually deploy spoilers touchdown fatigue crew awake nearly 16 hours,EE.UU,Comerciales,Avion
1999-06-03,00:00,Antonov 32,50,44,6,50,44,6,nan,Sudan,Militares,Avion
1999-06-09,00:00,Britten-Norman BN-2A-21 Islander,1,0,1,1,0,1,nan,Philippines,Comerciales,Avion
1999-06-09,10:00,Eurocopter AS-350BA,7,6,1,7,6,1,sightseeing helicopter impacted glacierthe pilots continued vfr flight adverse weather spatial disorientation failure maintain aircraft control factors associated accident pressure company continue flights marginal weather flat lighting leading whiteout conditions,EE.UU,Comerciales,Avion
1999-06-17,08:00,Embraer 110P2 Bandeirante,17,15,2,17,15,2,aircraft 19 miles six minutes goroka crashed hillside time crash pilot routine communication goroka gave indications problems,Guinea,Comerciales,Avion
1999-06-25,13:00,de Havilland Canada DHC-3 Otter,2,0,2,1,0,1,takeoff engine failed plane crashed trees likely accident scenario second takeoff water contamination migrated center fuel tank engine resulting loss engine power,Canada,Comerciales,Avion
1999-07-01,00:00,Antonov 12B,5,0,5,1,0,1,cargo plane shot unita rebels,Angola,Comerciales,Avion
1999-07-02,14:00,Fokker F-27 Friendship 600,8,4,4,8,4,4,aircraft carrying freight flew side fog covered ridge 8 km e sittwe approach sittwe,Myanmar,Comerciales,Avion
1999-07-04,12:00,Douglas DC-6A,18,12,6,5,5,0,aircraft developed engine trouble shortly taking returned airport plane made steep descent struck embankment guatiquia river,Colombia,Comerciales,Avion
1999-07-07,19:00,Boeing 727-243F,5,0,5,5,0,5,cargo plane crashed champadevi mountains altitude 7500 ft plane flying low failure adhere standard instrument departure procedure crew failure controllers warn flight,Nepal,Comerciales,Avion
1999-07-09,04:00,Hawker Siddeley HS-125,4,2,2,4,2,2,approach cargo plane hit wall 400 meters short runway,Mexico,Comerciales,Avion
1999-07-16,21:00,Piper PA-32-R301 Saratoga II HP,3,2,1,3,2,1,aircraft piloted john f kennedy jr 38 crashed sea approximately 34 miles west marthas vineyard en route fairfield new jersey marthas vineyard massachusetts killed along kennedy wife carolyn sister lauren bessette kennedys failure maintain control airplane descent water night result spatial disorientation contributing factors accident haze dark night,EE.UU,Privados,Avion
1999-07-23,11:00,Boeing B-747,517,503,14,1,0,1,two minutes taking haneda airport man carrying knife forced flight attendant take cockpit plane fan computer flightsimulation games stated wanted fly real plane forcing copilot cockpit ordered captain fly us air force base western tokyo refused stabbed captain seized controls sudden drop altitude copilot duty crew member entered cockpit overpowered hijacker one point plane plunged within 984 feet ground plane ultimately landed safely captain died injuries,Japan,Comerciales,Avion
1999-07-23,03:00,de Havilland Canada DHC-7-102,7,0,7,7,0,7,plane crashed patascoy mountain 7000 ft reconnaissance flight drug producing areas,Colombia,Militares,Avion
1999-07-24,05:00,Embraer 110P1 Bandeirante,17,15,2,17,15,2,plane crashed mountainside altitude 1800 feet 15 minutes taking nausori airport bound nadi international airport plane observed witnesses flying low prior crash wreckage indicated aircraft descended right wing hit line trees 1300 ft elevation determined captain insufficient sleep prior flight consumed excessive amount antihistamine may influenced performance published operational standards air fiji inadequate particular type aircraft,Fiji,Comerciales,Avion
1999-08-22,18:00,McDonnell Douglas MD-11,315,300,15,3,3,0,making landing strong winds rain pilotincommand disconnected autopilot left autothrottle engaged aircraft weight close maximum landing weight permitted stabilized slightly low glideslope attempt made flare aircraft landed hard right landing gear no3 engine touched runway right main landing gear right wing separated md11 inverted skidded runway flames probable cause commanders unability arrest high rate descent existing 50 ft ra contributory causes commanders failure appreciate combination reducing airspeed increasing rate descent thrust decreasing flight idle commanders failure apply power counteract high rate descent prior touchdown probable variations wind direction speed 50 ft ra may resulted momentary loss headwind component combination early retardation thrust levers weight maximum landing weight led 20 kt loss indicated airspeed prior touchdown possible contributory cause may reduction peripheral vision aircraft entered area landing flare resulting commander appreciating high rate descent prior touchdown,China,Comerciales,Avion
1999-08-24,12:00,McDonnell Douglas MD-90-30,96,90,6,1,1,0,fire front portion cabin overhead luggage compartment caused thick black smoke accumulate cabin accidental ignition gas taken aboard 2 bleach softner bottles stored overhead locker,Taiwan,Comerciales,Avion
1999-08-26,10:00,Yakovlev YAK-40,33,29,4,2,2,0,aircraft struck power lines 2000m past end runway second attempted goaround,Uzbekistan,Comerciales,Avion
1999-08-31,20:00,Boeing B-737-204C,103,98,5,63,60,3,attempting take jorge newberry airport crew aborted takeoff overran runway skidded across service road crashed several cars golf course bursting flames crew forgot extend wing flaps initiate takeoff ignored alarm advised error configuration takeoff pilots maintain sterile cockpit sharing cigarette socializing flight attendant,Argentina,Comerciales,Avion
1999-09-05,10:00,Hawker Siddeley HS-748-501 Super 2B,15,10,5,15,10,5,approach tribhuvan international airport aircraft struck telecommunication tower left wing crashed onto slopes wooded area 6 miles southwest airport,Nepal,Comerciales,Avion
1999-09-14,23:00,Boeing 757-204,245,236,9,1,1,0,aircraft touched hard bounced made second heavier touchdown causing substantial damage nosewheel supports boeing 757 left runway high speed approximately 1000m second touchdown point ran 343m across flat grassland beside runway going diagonally substantial earth mound adjacent airport boundary becoming semi airborne result beyond mound hit number medium sized trees right engine struck boundary fence aircraft passed fence relanded field main landing gears collapsed finally stopped slide across field one passenger admitted hospital apparently minor injuries discharged following day died five days later unsuspected internal injuries,Spain,Comerciales,Avion
